Title	URL	Assignees	Status	Estimated size	Real size
Backend: Backup Size-Timeline API	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/29	flo0852, heskil, Omega65536	Feature Archive	5	5
Frontend: Display Backup Size-Timeline 	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/47	chrisklg, engelharddirk, flo0852	Feature Archive	3	3
Being familiar with the Data	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/30	engelharddirk, flo0852, heskil, Omega65536	Feature Archive	3	3
Homework: Initialize Glossary	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/57	ddeli	Feature Archive		
Homework: Record and upload build process video	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/53	ddeli, engelharddirk	Feature Archive	2	2
Backend: E-mail notification trigger	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/49	flo0852	Feature Archive	3	3
Unit & Integration Test Implementation Backend	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/45	flo0852	Feature Archive	3	3
Homework: Project Mission	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/56		Feature Archive		
Homework: Define a Project Vision	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/54		Feature Archive		
Homework: Define Definition of Done	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/55		Feature Archive		
Homework: Define on Release plan	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/59		Feature Archive		
Am Charts integration	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/28	chrisklg	Feature Archive	2	2
Build Process Review preperation	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/20	chrisklg, ddeli, engelharddirk, flo0852, Omega65536	Feature Archive	1	2
First Test with Analysis module	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/19	heskil, Omega65536	Feature Archive	3	3
Init the Analysis module	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/18	engelharddirk, flo0852, heskil, Omega65536	Feature Archive	3	3
Analysis Methods: Rule Based Analysis	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/34	flo0852	Feature Archive	3	3
Analysis Methods: Density Based Analysis	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/31	chrisklg, engelharddirk	Feature Archive	5	5
Analysis Methods: Time Series Analysis	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/35	heskil	Feature Archive	5	5
Analysis Methods: Neural Networks	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/36	ddeli, Omega65536	Feature Archive	8	5
Implement build process for release	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/7	ddeli	Feature Archive	8	8
Decide on Build process steps for release	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/22	ddeli, heskil	Feature Archive	2	2
Landing page with backup data table	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/9	chrisklg, flo0852	Feature Archive	2	2
Initialize Frontend module	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/8	chrisklg	Feature Archive	2	2
Create Architecture Diagram	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/10	ddeli	Feature Archive	1	1
Architecture evaluation and decision	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/4	ddeli, engelharddirk, flo0852, heskil	Feature Archive	3	2
Initialize Backend Module	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/11	engelharddirk, flo0852	Feature Archive	2	8
Dev Environment Setup	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/3	chrisklg, ddeli, engelharddirk, flo0852, heskil, Omega65536	Feature Archive	3	2
Model analysis research	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/5	heskil, Omega65536	Feature Archive	3	2
Concept of build process defined & local build implemented	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/6	engelharddirk	Feature Archive	2	2
Frontend Module: Pie chart for backups with alert types	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/202		Product Backlog		
Clean up: Security	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/267		Product Backlog		
Prepare Demo day slide	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/268		Product Backlog		
Prepare Demo day video	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/269		Product Backlog		
Design-Update Architecture Diagram	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/270		Product Backlog		
Finalize user, (technical) design, and build/deploy documentation, Set up system from scratch	https://github.com/amosproj/amos2024ws02-backup-metadata-analyzer/issues/271		Product Backlog		
